standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,source_month,source_type,profile_generated_at
驱动开发工程师,Python,编程语言,4,2,0.5,43,25,0.581395,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,信号处理,硬件与芯片,4,2,0.5,43,6,0.139535,当月活跃技能,0,8,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,机器学习,AI,4,2,0.5,43,26,0.604651,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,硬件开发,硬件与芯片,4,2,0.5,43,3,0.069767,当月活跃技能,0,10,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,AI算法,AI,4,1,0.25,43,2,0.046512,当月活跃技能,0,11,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,PLC编程,工业与物联网,4,1,0.25,43,29,0.674419,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,Shell脚本,编程语言,4,1,0.25,43,3,0.069767,当月活跃技能,0,13,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,内存管理,软件工程,4,1,0.25,43,3,0.069767,当月活跃技能,0,14,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,图像图形技术,计算机视觉与图形,4,1,0.25,43,2,0.046512,当月活跃技能,0,15,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,异构计算,硬件与芯片,4,1,0.25,43,2,0.046512,当月活跃技能,0,16,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,搜索算法,AI,4,1,0.25,43,2,0.046512,当月活跃技能,0,17,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,机器人与自动驾驶,机器人与自动驾驶,4,1,0.25,43,3,0.069767,当月活跃技能,0,18,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,系统开发,系统与运维,4,1,0.25,43,28,0.651163,稳定核心技能,1,19,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,计算机体系结构,硬件与芯片,4,1,0.25,43,3,0.069767,当月活跃技能,0,20,2026-07,system,2026-08-08T05:28:57+00:00
